goos: darwin
goarch: arm64
pkg: sigs.k8s.io/structured-merge-diff/v6/fieldpath
cpu: Apple M1 Pro
BenchmarkOperations/Endpoints100%override/Apply-10                  	  105756	     11217 ns/op	    6603 B/op	     152 allocs/op
BenchmarkOperations/Endpoints100%override/ApplyTwice-10             	     949	   1246823 ns/op	  206910 B/op	    4357 allocs/op
BenchmarkOperations/Endpoints100%override/ApplyTwice-10             	     966	   1234114 ns/op	  206913 B/op	    4357 allocs/op
BenchmarkOperations/Endpoints100%override/ApplyTwiceNoCompare-10    	    1878	    630428 ns/op	  108940 B/op	    2303 allocs/op
BenchmarkOperations/Endpoints100%override/ApplyTwiceNoCompare-10    	    1851	    642568 ns/op	  108932 B/op	    2302 allocs/op
BenchmarkOperations/Endpoints100%override/Update-10                 	    1902	    618780 ns/op	  102004 B/op	    2141 allocs/op
BenchmarkOperations/Endpoints100%override/Update-10                 	    1921	    630556 ns/op	  102002 B/op	    2141 allocs/op
BenchmarkOperations/Endpoints100%override/UpdateVersion-10          	     968	   1205618 ns/op	  199361 B/op	    4185 allocs/op
BenchmarkOperations/Endpoints100%override/UpdateVersion-10          	     924	   1235255 ns/op	  199363 B/op	    4185 allocs/op
BenchmarkOperations/Endpoints10%override/Create-10                  	  260914	      4516 ns/op	    3004 B/op	      65 allocs/op
BenchmarkOperations/Endpoints10%override/Create-10                  	  262562	      4510 ns/op	    3004 B/op	      65 allocs/op
BenchmarkOperations/Endpoints10%override/Apply-10                   	  107911	     11079 ns/op	    6603 B/op	     152 allocs/op
BenchmarkOperations/Endpoints10%override/Apply-10                   	  107271	     11164 ns/op	    6603 B/op	     152 allocs/op
BenchmarkOperations/Endpoints10%override/ApplyTwice-10              	     950	   1260046 ns/op	  206925 B/op	    4357 allocs/op
BenchmarkOperations/Endpoints10%override/ApplyTwice-10              	     937	   1277048 ns/op	  206879 B/op	    4357 allocs/op
BenchmarkOperations/Endpoints10%override/ApplyTwiceNoCompare-10     	    1795	    645347 ns/op	  108912 B/op	    2302 allocs/op
BenchmarkOperations/Endpoints10%override/ApplyTwiceNoCompare-10     	    1803	    646547 ns/op	  108903 B/op	    2302 allocs/op
BenchmarkOperations/Endpoints10%override/Update-10                  	    1856	    618935 ns/op	  102004 B/op	    2141 allocs/op
BenchmarkOperations/Endpoints10%override/Update-10                  	    1900	    622525 ns/op	  102005 B/op	    2141 allocs/op
BenchmarkOperations/Endpoints10%override/UpdateVersion-10           	     973	   1230180 ns/op	  199368 B/op	    4185 allocs/op
BenchmarkOperations/Endpoints10%override/UpdateVersion-10           	     956	   1234362 ns/op	  199363 B/op	    4185 allocs/op
BenchmarkOperations/PrometheusCRD/Create-10                         	    2958	    411527 ns/op	  165134 B/op	    3660 allocs/op
BenchmarkOperations/PrometheusCRD/Create-10                         	    2907	    410855 ns/op	  165139 B/op	    3661 allocs/op
BenchmarkOperations/PrometheusCRD/Apply-10                          	    1158	   1034830 ns/op	  474138 B/op	   10190 allocs/op
BenchmarkOperations/PrometheusCRD/Apply-10                          	    1173	   1029429 ns/op	  474119 B/op	   10190 allocs/op
BenchmarkOperations/PrometheusCRD/ApplyTwice-10                     	     432	   2818991 ns/op	  988596 B/op	   21093 allocs/op
BenchmarkOperations/PrometheusCRD/ApplyTwice-10                     	     427	   2810217 ns/op	  986932 B/op	   21076 allocs/op
BenchmarkOperations/PrometheusCRD/ApplyTwiceNoCompare-10            	     470	   2541071 ns/op	  939749 B/op	   19973 allocs/op
BenchmarkOperations/PrometheusCRD/ApplyTwiceNoCompare-10            	     420	   2552464 ns/op	  939267 B/op	   19968 allocs/op
